date,fips,county,cases,deaths
2021-02-26,36077,Otsego,2311,43
2021-02-26,36079,Putnam,8271,86
2021-02-26,36083,Rensselaer,8935,131
2021-02-26,36087,Rockland,38265,687
2021-02-26,36091,Saratoga,11844,145
2021-02-26,36093,Schenectady,10765,177
2021-02-26,36095,Schoharie,1187,12
2021-02-26,36097,Schuyler,859,12
2021-02-26,36099,Seneca,1589,53
2021-02-26,36101,Steuben,5478,137
2021-02-26,36103,Suffolk,160967,3061
2021-02-26,36105,Sullivan,4715,59
2021-02-26,36107,Tioga,2788,56
2021-02-26,36109,Tompkins,3435,42
2021-02-26,36111,Ulster,9940,227
2021-02-26,36113,Warren,2819,55
2021-02-26,36115,Washington,2320,52
2021-02-26,36117,Wayne,4433,64
2021-02-26,36119,Westchester,106610,2087
2021-02-26,36121,Wyoming,2792,49
2021-02-26,36123,Yates,1011,26
2021-02-26,36089,St. Lawrence,5439,83
2021-02-26,99999,New York City,716678,29173
2021-02-26,90036,Unknown,0,0
2021-02-27,36001,Albany,20758,331
2021-02-27,36003,Allegany,2892,81
2021-02-27,36007,Broome,14735,336
2021-02-27,36009,Cattaraugus,4387,76
2021-02-27,36011,Cayuga,5353,88
2021-02-27,36013,Chautauqua,7288,122
2021-02-27,36015,Chemung,6428,130
2021-02-27,36017,Chenango,2427,69
2021-02-27,36019,Clinton,3558,26
2021-02-27,36021,Columbia,3375,95
2021-02-27,36023,Cortland,3148,60
2021-02-27,36025,Delaware,1498,33
2021-02-27,36027,Dutchess,22190,408
2021-02-27,36029,Erie,64963,1598
2021-02-27,36031,Essex,1344,26
2021-02-27,36033,Franklin,2056,12
2021-02-27,36035,Fulton,3307,83
2021-02-27,36037,Genesee,4395,118
2021-02-27,36039,Greene,2631,71
2021-02-27,36041,Hamilton,282,2
2021-02-27,36043,Herkimer,4545,107
2021-02-27,36045,Jefferson,4764,63
2021-02-27,36049,Lewis,2060,30
2021-02-27,36051,Livingston,3531,56
2021-02-27,36053,Madison,3833,85
2021-02-27,36055,Monroe,52372,986
2021-02-27,36057,Montgomery,3168,106
2021-02-27,36059,Nassau,147472,2907
2021-02-27,36063,Niagara,15240,311
2021-02-27,36065,Oneida,19672,475
2021-02-27,36067,Onondaga,32312,628
2021-02-27,36069,Ontario,5764,88
2021-02-27,36071,Orange,36762,638
2021-02-27,36073,Orleans,2444,81
2021-02-27,36075,Oswego,5983,89
2021-02-27,36077,Otsego,2331,43
2021-02-27,36079,Putnam,8307,86
2021-02-27,36083,Rensselaer,8965,131
2021-02-27,36087,Rockland,38416,688
2021-02-27,36091,Saratoga,11889,145
2021-02-27,36093,Schenectady,10790,177
2021-02-27,36095,Schoharie,1190,12
2021-02-27,36097,Schuyler,862,12
2021-02-27,36099,Seneca,1601,53
2021-02-27,36101,Steuben,5496,137
2021-02-27,36103,Suffolk,161632,3067
2021-02-27,36105,Sullivan,4730,59
2021-02-27,36107,Tioga,2799,56
2021-02-27,36109,Tompkins,3441,42
2021-02-27,36111,Ulster,9981,228
2021-02-27,36113,Warren,2829,55
2021-02-27,36115,Washington,2326,52
2021-02-27,36117,Wayne,4451,64
2021-02-27,36119,Westchester,107074,2091
2021-02-27,36121,Wyoming,2804,49
2021-02-27,36123,Yates,1014,26
2021-02-27,36089,St. Lawrence,5481,84
2021-02-27,99999,New York City,720951,29253
2021-02-27,90036,Unknown,0,0
2021-02-28,36001,Albany,20848,332
2021-02-28,36003,Allegany,2900,81
2021-02-28,36007,Broome,14842,336
2021-02-28,36009,Cattaraugus,4411,76
2021-02-28,36011,Cayuga,5367,88
2021-02-28,36013,Chautauqua,7321,123
2021-02-28,36015,Chemung,6437,130
2021-02-28,36017,Chenango,2434,69
2021-02-28,36019,Clinton,3586,26
2021-02-28,36021,Columbia,3388,95
2021-02-28,36023,Cortland,3161,60
2021-02-28,36025,Delaware,1508,33
2021-02-28,36027,Dutchess,22297,408
2021-02-28,36029,Erie,65215,1601
2021-02-28,36031,Essex,1349,26
2021-02-28,36033,Franklin,2074,12
2021-02-28,36035,Fulton,3320,84
2021-02-28,36037,Genesee,4406,118
2021-02-28,36039,Greene,2638,71
2021-02-28,36041,Hamilton,284,2
2021-02-28,36043,Herkimer,4554,107
2021-02-28,36045,Jefferson,4784,63
2021-02-28,36049,Lewis,2066,30
2021-02-28,36051,Livingston,3546,56
2021-02-28,36053,Madison,3844,85
2021-02-28,36055,Monroe,52544,989
2021-02-28,36057,Montgomery,3182,107
2021-02-28,36059,Nassau,148110,2914
2021-02-28,36063,Niagara,15295,312
2021-02-28,36065,Oneida,19721,476
2021-02-28,36067,Onondaga,32410,630
2021-02-28,36069,Ontario,5791,88
2021-02-28,36071,Orange,36967,638
2021-02-28,36073,Orleans,2447,81
2021-02-28,36075,Oswego,5996,89
2021-02-28,36077,Otsego,2350,43
2021-02-28,36079,Putnam,8340,86
2021-02-28,36083,Rensselaer,9013,131
2021-02-28,36087,Rockland,38538,689
2021-02-28,36091,Saratoga,11939,145
2021-02-28,36093,Schenectady,10827,178
2021-02-28,36095,Schoharie,1200,12
2021-02-28,36097,Schuyler,864,12
2021-02-28,36099,Seneca,1610,53
2021-02-28,36101,Steuben,5506,137
2021-02-28,36103,Suffolk,162243,3076
2021-02-28,36105,Sullivan,4741,59
2021-02-28,36107,Tioga,2804,56
2021-02-28,36109,Tompkins,3452,42
2021-02-28,36111,Ulster,10037,228
2021-02-28,36113,Warren,2835,55
2021-02-28,36115,Washington,2335,52
2021-02-28,36117,Wayne,4464,64
2021-02-28,36119,Westchester,107486,2097
2021-02-28,36121,Wyoming,2814,49
2021-02-28,36123,Yates,1014,26
2021-02-28,36089,St. Lawrence,5514,85
2021-02-28,99999,New York City,725155,29332
2021-02-28,90036,Unknown,0,0
2021-03-01,36001,Albany,20890,332
2021-03-01,36003,Allegany,2904,81
2021-03-01,36007,Broome,14870,336
2021-03-01,36009,Cattaraugus,4420,76
2021-03-01,36011,Cayuga,5379,88
2021-03-01,36013,Chautauqua,7336,123
2021-03-01,36015,Chemung,6440,130
2021-03-01,36017,Chenango,2439,69
2021-03-01,36019,Clinton,3610,26
2021-03-01,36021,Columbia,3400,96
2021-03-01,36023,Cortland,3167,60
2021-03-01,36025,Delaware,1519,33
2021-03-01,36027,Dutchess,22387,408
2021-03-01,36029,Erie,65419,1603
2021-03-01,36031,Essex,1350,26
2021-03-01,36033,Franklin,2087,12
2021-03-01,36035,Fulton,3337,84
2021-03-01,36037,Genesee,4411,118
2021-03-01,36039,Greene,2648,71
2021-03-01,36041,Hamilton,284,2
2021-03-01,36043,Herkimer,4561,107
2021-03-01,36045,Jefferson,4806,63
2021-03-01,36049,Lewis,2067,30
2021-03-01,36051,Livingston,3550,56
2021-03-01,36053,Madison,3848,85
2021-03-01,36055,Monroe,52680,991
2021-03-01,36057,Montgomery,3190,107
2021-03-01,36059,Nassau,148669,2918
2021-03-01,36063,Niagara,15324,312
2021-03-01,36065,Oneida,19735,478
2021-03-01,36067,Onondaga,32452,630
2021-03-01,36069,Ontario,5801,88
2021-03-01,36071,Orange,37074,640
2021-03-01,36073,Orleans,2451,81
2021-03-01,36075,Oswego,6002,89
2021-03-01,36077,Otsego,2355,43
2021-03-01,36079,Putnam,8369,86
2021-03-01,36083,Rensselaer,9039,132
2021-03-01,36087,Rockland,38628,689
2021-03-01,36091,Saratoga,11970,145
2021-03-01,36093,Schenectady,10842,178
2021-03-01,36095,Schoharie,1210,12
2021-03-01,36097,Schuyler,868,12
2021-03-01,36099,Seneca,1620,53
2021-03-01,36101,Steuben,5509,137
2021-03-01,36103,Suffolk,162818,3086
2021-03-01,36105,Sullivan,4755,59
2021-03-01,36107,Tioga,2806,56
2021-03-01,36109,Tompkins,3457,42
2021-03-01,36111,Ulster,10069,228
2021-03-01,36113,Warren,2841,55
2021-03-01,36115,Washington,2343,52
2021-03-01,36117,Wayne,4473,64
2021-03-01,36119,Westchester,107856,2101
2021-03-01,36121,Wyoming,2820,49
2021-03-01,36123,Yates,1014,26
2021-03-01,36089,St. Lawrence,5532,85
2021-03-01,99999,New York City,728859,29408
2021-03-01,90036,Unknown,0,0
2021-03-02,36001,Albany,20931,333
2021-03-02,36003,Allegany,2906,81
2021-03-02,36007,Broome,14913,336
2021-03-02,36009,Cattaraugus,4433,76
2021-03-02,36011,Cayuga,5386,88
2021-03-02,36013,Chautauqua,7341,123
2021-03-02,36015,Chemung,6445,130
2021-03-02,36017,Chenango,2443,69
2021-03-02,36019,Clinton,3645,26
2021-03-02,36021,Columbia,3405,96
2021-03-02,36023,Cortland,3172,60
2021-03-02,36025,Delaware,1524,33
2021-03-02,36027,Dutchess,22457,408
2021-03-02,36029,Erie,65571,1607
2021-03-02,36031,Essex,1355,26
2021-03-02,36033,Franklin,2098,12
2021-03-02,36035,Fulton,3351,84
2021-03-02,36037,Genesee,4420,118
2021-03-02,36039,Greene,2650,71
2021-03-02,36041,Hamilton,285,2
2021-03-02,36043,Herkimer,4568,107
2021-03-02,36045,Jefferson,4816,63
2021-03-02,36049,Lewis,2073,30
2021-03-02,36051,Livingston,3558,56
2021-03-02,36053,Madison,3854,85
2021-03-02,36055,Monroe,52760,992
2021-03-02,36057,Montgomery,3199,107
2021-03-02,36059,Nassau,149251,2926
2021-03-02,36063,Niagara,15351,312
2021-03-02,36065,Oneida,19763,478
2021-03-02,36067,Onondaga,32489,634
2021-03-02,36069,Ontario,5813,88
2021-03-02,36071,Orange,37247,641
2021-03-02,36073,Orleans,2452,81
2021-03-02,36075,Oswego,6008,89
2021-03-02,36077,Otsego,2360,43
2021-03-02,36079,Putnam,8389,86
2021-03-02,36083,Rensselaer,9059,132
2021-03-02,36087,Rockland,38797,689
2021-03-02,36091,Saratoga,12002,145
2021-03-02,36093,Schenectady,10870,178
2021-03-02,36095,Schoharie,1215,12
2021-03-02,36097,Schuyler,868,12
2021-03-02,36099,Seneca,1626,53
2021-03-02,36101,Steuben,5516,137
2021-03-02,36103,Suffolk,163316,3095
2021-03-02,36105,Sullivan,4771,59
2021-03-02,36107,Tioga,2813,56
2021-03-02,36109,Tompkins,3461,42
2021-03-02,36111,Ulster,10096,228
2021-03-02,36113,Warren,2854,55
2021-03-02,36115,Washington,2353,52
2021-03-02,36117,Wayne,4482,64
2021-03-02,36119,Westchester,108192,2105
2021-03-02,36121,Wyoming,2833,49
2021-03-02,36123,Yates,1015,26
2021-03-02,36089,St. Lawrence,5563,86
2021-03-02,99999,New York City,732557,29473
2021-03-02,90036,Unknown,0,0
2021-03-03,36001,Albany,20985,333
2021-03-03,36003,Allegany,2908,81
2021-03-03,36007,Broome,15028,336
2021-03-03,36009,Cattaraugus,4448,76
2021-03-03,36011,Cayuga,5398,89
2021-03-03,36013,Chautauqua,7361,123
2021-03-03,36015,Chemung,6453,130
2021-03-03,36017,Chenango,2452,69
2021-03-03,36019,Clinton,3682,26
2021-03-03,36021,Columbia,3421,96
2021-03-03,36023,Cortland,3178,60
2021-03-03,36025,Delaware,1535,33
2021-03-03,36027,Dutchess,22549,408
2021-03-03,36029,Erie,65789,1609
2021-03-03,36031,Essex,1360,26
2021-03-03,36033,Franklin,2107,12
2021-03-03,36035,Fulton,3376,84
2021-03-03,36037,Genesee,4435,118
2021-03-03,36039,Greene,2670,71
2021-03-03,36041,Hamilton,285,2
2021-03-03,36043,Herkimer,4575,107
2021-03-03,36045,Jefferson,4836,63
2021-03-03,36049,Lewis,2074,30
2021-03-03,36051,Livingston,3568,56
2021-03-03,36053,Madison,3863,85
2021-03-03,36055,Monroe,52879,992
2021-03-03,36057,Montgomery,3206,107
2021-03-03,36059,Nassau,149851,2930
2021-03-03,36063,Niagara,15380,312
2021-03-03,36065,Oneida,19793,480
2021-03-03,36067,Onondaga,32562,634
2021-03-03,36069,Ontario,5839,89
2021-03-03,36071,Orange,37456,643
2021-03-03,36073,Orleans,2456,81
2021-03-03,36075,Oswego,6038,89
2021-03-03,36077,Otsego,2373,43
2021-03-03,36079,Putnam,8418,86
2021-03-03,36083,Rensselaer,9103,132
2021-03-03,36087,Rockland,38955,689
2021-03-03,36091,Saratoga,12052,145
2021-03-03,36093,Schenectady,10911,178
2021-03-03,36095,Schoharie,1223,13
2021-03-03,36097,Schuyler,869,12
2021-03-03,36099,Seneca,1627,53
2021-03-03,36101,Steuben,5530,137
2021-03-03,36103,Suffolk,163885,3102
2021-03-03,36105,Sullivan,4796,60
2021-03-03,36107,Tioga,2819,56
2021-03-03,36109,Tompkins,3472,42
2021-03-03,36111,Ulster,10146,228
2021-03-03,36113,Warren,2864,55
2021-03-03,36115,Washington,2360,52
2021-03-03,36117,Wayne,4495,65
2021-03-03,36119,Westchester,108622,2109
2021-03-03,36121,Wyoming,2841,49
2021-03-03,36123,Yates,1015,26
2021-03-03,36089,St. Lawrence,5601,88
2021-03-03,99999,New York City,735732,29564
2021-03-03,90036,Unknown,0,0
2021-03-04,36001,Albany,21030,333
2021-03-04,36003,Allegany,2913,81
2021-03-04,36007,Broome,15169,336
2021-03-04,36009,Cattaraugus,4458,76
2021-03-04,36011,Cayuga,5406,89
2021-03-04,36013,Chautauqua,7379,123
2021-03-04,36015,Chemung,6454,130
2021-03-04,36017,Chenango,2461,70
2021-03-04,36019,Clinton,3704,26
2021-03-04,36021,Columbia,3425,96
2021-03-04,36023,Cortland,3192,60
2021-03-04,36025,Delaware,1543,33
2021-03-04,36027,Dutchess,22678,410
2021-03-04,36029,Erie,66059,1610
2021-03-04,36031,Essex,1364,26
2021-03-04,36033,Franklin,2120,12
2021-03-04,36035,Fulton,3389,84
2021-03-04,36037,Genesee,4450,118
2021-03-04,36039,Greene,2682,71
2021-03-04,36041,Hamilton,285,2
2021-03-04,36043,Herkimer,4578,107
2021-03-04,36045,Jefferson,4852,63
2021-03-04,36049,Lewis,2080,30
2021-03-04,36051,Livingston,3576,56
2021-03-04,36053,Madison,3869,85
2021-03-04,36055,Monroe,52991,993
2021-03-04,36057,Montgomery,3219,107
2021-03-04,36059,Nassau,150538,2935
2021-03-04,36063,Niagara,15404,312
2021-03-04,36065,Oneida,19829,480
2021-03-04,36067,Onondaga,32606,634
2021-03-04,36069,Ontario,5858,89
2021-03-04,36071,Orange,37646,645
2021-03-04,36073,Orleans,2463,81
2021-03-04,36075,Oswego,6060,89
2021-03-04,36077,Otsego,2402,43
2021-03-04,36079,Putnam,8460,86
2021-03-04,36083,Rensselaer,9124,132
2021-03-04,36087,Rockland,39149,689
2021-03-04,36091,Saratoga,12095,145
2021-03-04,36093,Schenectady,10946,178
2021-03-04,36095,Schoharie,1229,13
2021-03-04,36097,Schuyler,870,12
2021-03-04,36099,Seneca,1632,53
2021-03-04,36101,Steuben,5545,138
2021-03-04,36103,Suffolk,164539,3105
2021-03-04,36105,Sullivan,4822,60
2021-03-04,36107,Tioga,2826,56
2021-03-04,36109,Tompkins,3489,42
2021-03-04,36111,Ulster,10206,229
2021-03-04,36113,Warren,2872,55
2021-03-04,36115,Washington,2366,52
2021-03-04,36117,Wayne,4510,65
2021-03-04,36119,Westchester,109037,2116
2021-03-04,36121,Wyoming,2853,49
2021-03-04,36123,Yates,1017,26
2021-03-04,36089,St. Lawrence,5622,89
2021-03-04,99999,New York City,739632,29640
2021-03-04,90036,Unknown,0,0
2021-03-05,36001,Albany,21114,334
2021-03-05,36003,Allegany,2919,81
2021-03-05,36007,Broome,15276,338
2021-03-05,36009,Cattaraugus,4474,77
2021-03-05,36011,Cayuga,5421,89
2021-03-05,36013,Chautauqua,7402,125
2021-03-05,36015,Chemung,6468,130
2021-03-05,36017,Chenango,2474,70
2021-03-05,36019,Clinton,3741,26
2021-03-05,36021,Columbia,3434,96
2021-03-05,36023,Cortland,3207,60
2021-03-05,36025,Delaware,1560,33
2021-03-05,36027,Dutchess,22794,413
2021-03-05,36029,Erie,66344,1613
2021-03-05,36031,Essex,1368,26
2021-03-05,36033,Franklin,2142,12
2021-03-05,36035,Fulton,3418,84
2021-03-05,36037,Genesee,4459,118
2021-03-05,36039,Greene,2693,71
2021-03-05,36041,Hamilton,285,2
2021-03-05,36043,Herkimer,4588,107
2021-03-05,36045,Jefferson,4872,63
2021-03-05,36049,Lewis,2085,30
2021-03-05,36051,Livingston,3589,56
2021-03-05,36053,Madison,3882,85
2021-03-05,36055,Monroe,53168,994
2021-03-05,36057,Montgomery,3232,107
2021-03-05,36059,Nassau,151327,2943
2021-03-05,36063,Niagara,15462,314
2021-03-05,36065,Oneida,19866,481
2021-03-05,36067,Onondaga,32681,635
2021-03-05,36069,Ontario,5876,90
2021-03-05,36071,Orange,37862,646
2021-03-05,36073,Orleans,2467,81
2021-03-05,36075,Oswego,6087,89
2021-03-05,36077,Otsego,2431,43
2021-03-05,36079,Putnam,8503,86
2021-03-05,36083,Rensselaer,9160,132
2021-03-05,36087,Rockland,39324,693
2021-03-05,36091,Saratoga,12146,146
2021-03-05,36093,Schenectady,10978,178
2021-03-05,36095,Schoharie,1241,13
2021-03-05,36097,Schuyler,871,12
2021-03-05,36099,Seneca,1640,53
2021-03-05,36101,Steuben,5562,138
2021-03-05,36103,Suffolk,165289,3114
2021-03-05,36105,Sullivan,4845,60
2021-03-05,36107,Tioga,2836,56
2021-03-05,36109,Tompkins,3500,42
2021-03-05,36111,Ulster,10238,230
2021-03-05,36113,Warren,2890,55
2021-03-05,36115,Washington,2380,54
2021-03-05,36117,Wayne,4522,65
2021-03-05,36119,Westchester,109515,2118
2021-03-05,36121,Wyoming,2867,49
2021-03-05,36123,Yates,1022,26
2021-03-05,36089,St. Lawrence,5644,90
2021-03-05,99999,New York City,743683,29700
2021-03-05,90036,Unknown,0,0
2021-03-06,36001,Albany,21180,334
2021-03-06,36003,Allegany,2924,81
2021-03-06,36007,Broome,15384,339
2021-03-06,36009,Cattaraugus,4489,77
2021-03-06,36011,Cayuga,5428,89
2021-03-06,36013,Chautauqua,7425,125
2021-03-06,36015,Chemung,6480,130
2021-03-06,36017,Chenango,2487,70
2021-03-06,36019,Clinton,3761,27
2021-03-06,36021,Columbia,3443,96
2021-03-06,36023,Cortland,3231,60
2021-03-06,36025,Delaware,1573,33
2021-03-06,36027,Dutchess,22900,413
2021-03-06,36029,Erie,66604,1616
2021-03-06,36031,Essex,1371,26
2021-03-06,36033,Franklin,2160,12
2021-03-06,36035,Fulton,3424,85
2021-03-06,36037,Genesee,4473,118
2021-03-06,36039,Greene,2700,71
2021-03-06,36041,Hamilton,285,2
2021-03-06,36043,Herkimer,4601,107
2021-03-06,36045,Jefferson,4891,63
2021-03-06,36049,Lewis,2096,30
2021-03-06,36051,Livingston,3599,56
2021-03-06,36053,Madison,3893,85
2021-03-06,36055,Monroe,53275,997
2021-03-06,36057,Montgomery,3244,107
2021-03-06,36059,Nassau,151970,2951
2021-03-06,36063,Niagara,15508,315
2021-03-06,36065,Oneida,19896,481
2021-03-06,36067,Onondaga,32733,636
2021-03-06,36069,Ontario,5898,90
2021-03-06,36071,Orange,38044,646
2021-03-06,36073,Orleans,2472,82
2021-03-06,36075,Oswego,6106,89
2021-03-06,36077,Otsego,2470,43
2021-03-06,36079,Putnam,8539,86
2021-03-06,36083,Rensselaer,9205,132
2021-03-06,36087,Rockland,39546,694
2021-03-06,36091,Saratoga,12190,148
2021-03-06,36093,Schenectady,11010,178
2021-03-06,36095,Schoharie,1243,13
2021-03-06,36097,Schuyler,872,12
2021-03-06,36099,Seneca,1648,53
2021-03-06,36101,Steuben,5581,138
2021-03-06,36103,Suffolk,165879,3120
2021-03-06,36105,Sullivan,4863,60
2021-03-06,36107,Tioga,2854,56
2021-03-06,36109,Tompkins,3509,43
2021-03-06,36111,Ulster,10279,231
2021-03-06,36113,Warren,2907,55
2021-03-06,36115,Washington,2397,54
2021-03-06,36117,Wayne,4528,65
2021-03-06,36119,Westchester,109950,2122
2021-03-06,36121,Wyoming,2879,49
2021-03-06,36123,Yates,1023,26
2021-03-06,36089,St. Lawrence,5689,90
2021-03-06,99999,New York City,748241,29760
2021-03-06,90036,Unknown,0,0
2021-03-07,36001,Albany,21239,335
2021-03-07,36003,Allegany,2930,81
2021-03-07,36007,Broome,15461,339
2021-03-07,36009,Cattaraugus,4499,77
2021-03-07,36011,Cayuga,5438,89
2021-03-07,36013,Chautauqua,7443,126
2021-03-07,36015,Chemung,6481,130
2021-03-07,36017,Chenango,2502,70
2021-03-07,36019,Clinton,3788,27
2021-03-07,36021,Columbia,3456,96
2021-03-07,36023,Cortland,3241,60
2021-03-07,36025,Delaware,1590,33
2021-03-07,36027,Dutchess,23006,413
2021-03-07,36029,Erie,66818,1618
2021-03-07,36031,Essex,1372,26
2021-03-07,36033,Franklin,2176,12
2021-03-07,36035,Fulton,3440,85
2021-03-07,36037,Genesee,4483,119
2021-03-07,36039,Greene,2709,71
2021-03-07,36041,Hamilton,286,2
2021-03-07,36043,Herkimer,4609,107
2021-03-07,36045,Jefferson,4910,63
2021-03-07,36049,Lewis,2103,30
2021-03-07,36051,Livingston,3611,56
2021-03-07,36053,Madison,3896,85
2021-03-07,36055,Monroe,53392,998
2021-03-07,36057,Montgomery,3259,107
2021-03-07,36059,Nassau,152646,2956
2021-03-07,36063,Niagara,15554,316
2021-03-07,36065,Oneida,19928,481
2021-03-07,36067,Onondaga,32798,636
2021-03-07,36069,Ontario,5914,90
2021-03-07,36071,Orange,38209,648
2021-03-07,36073,Orleans,2477,82
2021-03-07,36075,Oswego,6119,89
2021-03-07,36077,Otsego,2486,43
2021-03-07,36079,Putnam,8565,86
2021-03-07,36083,Rensselaer,9233,132
2021-03-07,36087,Rockland,39673,694
2021-03-07,36091,Saratoga,12245,149
2021-03-07,36093,Schenectady,11039,178
2021-03-07,36095,Schoharie,1251,13
2021-03-07,36097,Schuyler,873,12
2021-03-07,36099,Seneca,1655,54
2021-03-07,36101,Steuben,5584,139
2021-03-07,36103,Suffolk,166497,3125
2021-03-07,36105,Sullivan,4891,60
2021-03-07,36107,Tioga,2864,56
2021-03-07,36109,Tompkins,3523,43
2021-03-07,36111,Ulster,10331,232
2021-03-07,36113,Warren,2913,55
2021-03-07,36115,Washington,2406,54
2021-03-07,36117,Wayne,4540,65
2021-03-07,36119,Westchester,110329,2125
2021-03-07,36121,Wyoming,2885,49
2021-03-07,36123,Yates,1024,26
2021-03-07,36089,St. Lawrence,5701,91
2021-03-07,99999,New York City,752617,29823
2021-03-07,90036,Unknown,0,0
2021-03-08,36001,Albany,21302,335
2021-03-08,36003,Allegany,2936,82
2021-03-08,36007,Broome,15497,339
2021-03-08,36009,Cattaraugus,4500,77
2021-03-08,36011,Cayuga,5441,90
2021-03-08,36013,Chautauqua,7455,126
2021-03-08,36015,Chemung,6491,131
2021-03-08,36017,Chenango,2505,70
2021-03-08,36019,Clinton,3803,27
2021-03-08,36021,Columbia,3460,96
2021-03-08,36023,Cortland,3250,60
2021-03-08,36025,Delaware,1605,33
2021-03-08,36027,Dutchess,23084,414
2021-03-08,36029,Erie,66987,1621
2021-03-08,36031,Essex,1379,26
2021-03-08,36033,Franklin,2187,12
2021-03-08,36035,Fulton,3452,85
2021-03-08,36037,Genesee,4491,120
2021-03-08,36039,Greene,2713,71
2021-03-08,36041,Hamilton,286,2
2021-03-08,36043,Herkimer,4613,107
2021-03-08,36045,Jefferson,4920,63
2021-03-08,36049,Lewis,2107,30
2021-03-08,36051,Livingston,3614,56
2021-03-08,36053,Madison,3898,85
2021-03-08,36055,Monroe,53518,999
2021-03-08,36057,Montgomery,3269,107
2021-03-08,36059,Nassau,153099,2962
2021-03-08,36063,Niagara,15590,316
2021-03-08,36065,Oneida,19962,481
2021-03-08,36067,Onondaga,32857,637
2021-03-08,36069,Ontario,5925,90
2021-03-08,36071,Orange,38322,648
2021-03-08,36073,Orleans,2481,82
2021-03-08,36075,Oswego,6141,89
2021-03-08,36077,Otsego,2499,43
2021-03-08,36079,Putnam,8592,86
2021-03-08,36083,Rensselaer,9275,132
2021-03-08,36087,Rockland,39805,694
2021-03-08,36091,Saratoga,12274,149
2021-03-08,36093,Schenectady,11053,178
2021-03-08,36095,Schoharie,1254,13
2021-03-08,36097,Schuyler,874,12
2021-03-08,36099,Seneca,1657,54
2021-03-08,36101,Steuben,5598,139
2021-03-08,36103,Suffolk,167049,3126
2021-03-08,36105,Sullivan,4899,60
2021-03-08,36107,Tioga,2869,56
2021-03-08,36109,Tompkins,3529,43
2021-03-08,36111,Ulster,10357,233
2021-03-08,36113,Warren,2917,55
2021-03-08,36115,Washington,2412,54
2021-03-08,36117,Wayne,4552,65
2021-03-08,36119,Westchester,110599,2128
2021-03-08,36121,Wyoming,2898,49
2021-03-08,36123,Yates,1025,26
2021-03-08,36089,St. Lawrence,5726,91
2021-03-08,99999,New York City,755495,29866
2021-03-08,90036,Unknown,0,0
2021-03-09,36001,Albany,21354,335
2021-03-09,36003,Allegany,2936,82
2021-03-09,36007,Broome,15536,340
2021-03-09,36009,Cattaraugus,4507,77
2021-03-09,36011,Cayuga,5444,90
2021-03-09,36013,Chautauqua,7476,127
2021-03-09,36015,Chemung,6496,131
2021-03-09,36017,Chenango,2510,70
2021-03-09,36019,Clinton,3830,27
2021-03-09,36021,Columbia,3473,96
2021-03-09,36023,Cortland,3258,60
2021-03-09,36025,Delaware,1615,33
2021-03-09,36027,Dutchess,23184,415
2021-03-09,36029,Erie,67174,1622
2021-03-09,36031,Essex,1380,26
2021-03-09,36033,Franklin,2191,12
2021-03-09,36035,Fulton,3462,85
2021-03-09,36037,Genesee,4495,120
2021-03-09,36039,Greene,2716,71
2021-03-09,36041,Hamilton,286,2
2021-03-09,36043,Herkimer,4614,107
2021-03-09,36045,Jefferson,4944,63
2021-03-09,36049,Lewis,2110,30
2021-03-09,36051,Livingston,3618,56
2021-03-09,36053,Madison,3901,85
2021-03-09,36055,Monroe,53599,999
2021-03-09,36057,Montgomery,3280,107
2021-03-09,36059,Nassau,153711,2967
2021-03-09,36063,Niagara,15614,317
2021-03-09,36065,Oneida,19995,481
2021-03-09,36067,Onondaga,32891,639
2021-03-09,36069,Ontario,5935,90
2021-03-09,36071,Orange,38468,652
2021-03-09,36073,Orleans,2482,82
2021-03-09,36075,Oswego,6161,89
2021-03-09,36077,Otsego,2522,44
2021-03-09,36079,Putnam,8615,87
2021-03-09,36083,Rensselaer,9296,132
2021-03-09,36087,Rockland,40010,695
2021-03-09,36091,Saratoga,12305,149
2021-03-09,36093,Schenectady,11077,181
2021-03-09,36095,Schoharie,1259,13
2021-03-09,36097,Schuyler,875,12
2021-03-09,36099,Seneca,1662,54
2021-03-09,36101,Steuben,5609,139
2021-03-09,36103,Suffolk,167601,3134
2021-03-09,36105,Sullivan,4913,60
2021-03-09,36107,Tioga,2873,56
2021-03-09,36109,Tompkins,3536,43
2021-03-09,36111,Ulster,10425,233
2021-03-09,36113,Warren,2925,55
2021-03-09,36115,Washington,2418,54
2021-03-09,36117,Wayne,4558,65
2021-03-09,36119,Westchester,110969,2132
2021-03-09,36121,Wyoming,2907,49
2021-03-09,36123,Yates,1026,26
2021-03-09,36089,St. Lawrence,5733,91
2021-03-09,99999,New York City,759421,29911
2021-03-09,90036,Unknown,0,0
2021-03-10,36001,Albany,21403,335
2021-03-10,36003,Allegany,2939,82
2021-03-10,36007,Broome,15620,340
2021-03-10,36009,Cattaraugus,4518,77
2021-03-10,36011,Cayuga,5449,90
2021-03-10,36013,Chautauqua,7486,128
2021-03-10,36015,Chemung,6508,131
2021-03-10,36017,Chenango,2527,70
2021-03-10,36019,Clinton,3843,28
2021-03-10,36021,Columbia,3479,96
2021-03-10,36023,Cortland,3265,60
2021-03-10,36025,Delaware,1626,33
2021-03-10,36027,Dutchess,23288,415
2021-03-10,36029,Erie,67370,1626
2021-03-10,36031,Essex,1382,26
2021-03-10,36033,Franklin,2199,12
